Fecha,Efectivo,Overpay,Monto Pasajes,Monto Tarjeta Gral,Monto Tarjeta Per,Monto Tarjeta Bpd,Recargas,Recargas Error,Monto Total Efectivo,Monto Total Tarjetas,Ingreso_Total
2024-11-09,266217.0,11921.0,254296.0,415268.75,38323.0,26562.0,683599.3,2708.5,952524.8,480153.75,1432678.55
2024-11-10,162554.0,7324.0,155230.0,234930.25,21940.25,15152.5,429929.2,1710.5,594193.7,272023.0,866216.7
2024-11-11,297844.0,13376.0,284468.0,530969.25,67925.0,49452.25,1046760.9,2441.0,1347075.9,648346.5,1995392.4
2024-11-12,279048.0,12630.0,266418.0,542516.5,69796.5,51323.75,792317.8,2333.0,1073698.8,663636.75,1737335.55
2024-11-13,290409.5,13028.5,277381.0,540797.0,69449.75,50283.5,748924.6,2213.0,1041547.1,660530.25,1702077.35
2024-11-14,291261.2,13063.2,278198.0,556562.25,70561.25,50373.75,777795.9,2794.5,1071851.6,677497.25,1749348.85
2024-11-15,298957.0,13320.5,285636.5,527976.75,61023.25,40199.25,837203.0,2793.5,1138953.5,629199.25,1768152.75
2024-11-16,273507.0,12086.0,261421.0,436981.0,37919.25,24970.75,755882.0,2799.0,1032188.0,499871.0,1532059.0
2024-11-17,179568.0,8083.5,171484.5,253483.75,22049.5,15936.25,429841.0,1628.0,611037.0,291469.5,902506.5
2024-11-18,193385.2,8553.2,184832.0,279623.0,25322.25,17541.75,498784.5,1645.5,693815.2,322487.0,1016302.2
2024-11-19,308887.5,13865.0,295022.5,535519.75,71558.75,50525.75,1027155.1,3427.0,1339499.6,657604.25,1997073.85
2024-11-20,287824.5,12885.0,274939.5,535116.0,70969.75,49096.0,771618.3,2037.5,1061480.3,655181.75,1716662.05
2024-11-21,276834.0,12382.5,264451.5,532522.5,69720.5,47077.25,724001.5,2982.7,1003818.2,649320.25,1653138.45
2024-11-22,300049.0,13472.0,286577.0,522561.75,64106.0,43177.5,757209.7,3342.5,1060601.2,629845.25,1690446.45
2024-11-23,247547.5,11102.0,236445.5,398871.75,37971.5,25061.0,663820.7,2088.5,913456.7,461904.25,1375360.95
2024-11-24,162824.7,7347.7,155477.0,229695.75,22439.0,15318.75,411166.8,1628.0,575619.5,267453.5,843073.0
2024-11-25,296713.0,13404.0,283309.0,523222.0,68628.0,46939.5,1005726.8,3474.0,1305913.8,638789.5,1944703.3
2024-11-26,283089.0,12757.0,270332.0,535149.25,70000.75,47552.25,779723.44,2520.0,1065332.44,652702.25,1718034.69
2024-11-27,274878.5,12450.5,262428.0,522471.5,67858.5,46089.25,720091.3,2176.0,997145.8,636419.25,1633565.05
2024-11-28,277990.0,12512.5,265477.5,531420.5,69312.0,45205.75,740231.9,2597.0,1020818.9,645938.25,1666757.15
2024-11-29,310708.0,13880.5,296827.5,537206.0,66381.25,42731.0,833399.0,3507.5,1147614.5,646318.25,1793932.75
2024-11-30,277773.0,12447.5,265325.5,423011.25,40299.0,26058.5,736203.2,2091.7,1016067.9,489368.75,1505436.65
2024-12-01,182516.5,8220.0,174296.5,260532.75,24258.25,15309.25,488103.4,2116.5,672736.4,300100.25,972836.65
2024-12-02,304129.5,13686.0,290443.5,510230.75,63963.5,41871.25,1042425.7,2821.0,1349376.2,616065.5,1965441.7
2024-12-03,281010.0,12663.5,268346.5,517997.0,63977.75,40750.25,793461.2,2342.5,1076813.7,622725.0,1699538.7
2024-12-04,281656.7,12645.2,269011.5,515826.25,61944.75,39714.75,731919.6,2398.5,1015974.8,617485.75,1633460.5499999998
2024-12-05,272330.5,12239.5,260091.0,506084.0,58078.25,36385.0,729380.5,3172.0,1004883.0,600547.25,1605430.25
2024-12-06,284046.0,12678.5,271367.5,500517.0,56572.5,34879.25,766562.3,3216.0,1053824.3,591968.75,1645793.05
2024-12-07,271064.5,12066.0,258998.5,422474.5,38465.5,24006.5,726482.2,2805.5,1000352.2,484946.5,1485298.7
2024-12-08,186605.5,8366.5,178239.0,273695.0,24738.0,15713.0,475349.2,2415.5,664370.2,314146.0,978516.2
2024-12-09,275638.0,12393.0,263245.0,480828.25,52174.0,31696.75,938642.8,2638.0,1216918.8,564699.0,1781617.8
2024-12-10,273539.0,12260.5,261278.5,498892.5,52316.5,32803.5,769106.1,2323.5,1044968.6,584012.5,1628981.1
2024-12-11,282261.0,12575.0,269686.0,501528.75,53380.5,32832.0,731629.3,1767.5,1015657.8,587741.25,1603399.05
2024-12-12,302409.5,13429.0,288980.5,519773.5,52140.75,30642.25,732965.9,2850.5,1038225.9,602556.5,1640782.4
2024-12-13,296198.5,13241.0,282957.5,502749.5,52829.5,31673.0,770011.9,2896.5,1069106.9,587252.0,1656358.9
2024-12-14,309639.0,13685.5,295953.5,450005.5,39007.0,23802.25,751325.9,2959.0,1063923.9,512814.75,1576738.65
2024-12-15,227403.0,10090.5,217312.5,304484.5,26581.0,16245.0,533447.1,1677.0,762527.1,347310.5,1109837.6
2024-12-16,312495.7,13939.2,298556.5,488518.5,51010.25,30913.0,947138.7,2891.7,1262526.1,570441.75,1832967.8499999999
2024-12-17,290128.5,12861.5,277267.0,487416.5,51110.0,30466.5,764018.5,2548.5,1056695.5,568993.0,1625688.5
2024-12-18,284428.0,12671.0,271757.0,483379.0,48554.5,28566.5,713227.1,2017.5,999672.6,560500.0,1560172.6
2024-12-19,292450.0,12903.0,279547.0,478966.25,45904.0,27697.25,695466.1,3208.5,991124.6,552567.5,1543692.1
2024-12-20,304890.5,13611.0,291279.5,479446.0,46474.0,28348.0,728411.4,2143.5,1035445.4,554268.0,1589713.4
2024-12-21,294476.5,12953.5,281523.0,421999.5,36537.0,21365.5,691177.1,2626.5,988280.1,479902.0,1468182.1
2024-12-22,227215.0,10130.5,217084.5,299392.5,25317.5,14763.0,481133.4,2592.5,710940.9,339473.0,1050413.9
2024-12-23,327320.5,14409.5,312911.0,454309.0,41567.25,25726.0,736652.3,2642.5,1066615.3,521602.25,1588217.55
2024-12-24,216853.0,9819.5,207033.5,319442.25,28519.0,16055.0,440587.5,1436.5,658877.0,364016.25,1022893.25
2024-12-26,222285.5,10027.0,212258.5,361646.0,34067.0,19422.75,617834.0,2212.5,842332.0,415135.75,1257467.75
2024-12-27,249575.0,11267.5,238307.5,396815.0,52136.0,133.0,620632.1,2410.5,872617.6,449084.0,1321701.6
2024-12-28,219881.5,9865.0,210016.5,341183.0,43738.0,0.0,575266.6,2180.0,797328.1,384921.0,1182249.1
2024-12-29,169671.5,7696.5,161975.0,244273.5,31829.75,0.0,399378.2,1959.5,571009.2,276103.25,847112.45
2024-12-30,259279.0,11633.0,247646.0,381629.25,52862.75,0.0,684055.42,2015.5,945349.92,434492.0,1379841.92
2024-12-31,187076.5,8505.0,178571.5,292628.5,39182.75,0.0,432350.0,1463.7,620890.2,331811.25,952701.45
2025-01-02,221228.0,9891.0,211337.0,363427.25,54492.0,0.0,695550.7,2070.0,918848.7,417919.25,1336767.95
2025-01-03,239684.0,10658.0,229026.0,394696.5,59175.5,0.0,665287.4,2235.5,907206.9,453872.0,1361078.9
2025-01-04,211723.0,9525.0,202198.0,340736.5,47025.0,0.0,601331.4,1827.0,814881.4,387761.5,1202642.9
2025-01-05,143101.0,6491.0,136610.0,214704.75,30879.75,0.0,408387.6,1102.0,552590.6,245584.5,798175.1
2025-01-06,263061.0,11862.0,251199.0,440538.75,70247.75,0.0,899378.7,2882.5,1165322.2,510786.5,1676108.7
2025-01-07,245554.5,11075.5,234479.0,441645.5,72409.0,0.0,730694.8,2647.5,978896.8,514054.5,1492951.3
2025-01-08,244230.0,10967.0,233263.0,439028.25,68281.25,0.0,699474.2,2571.0,951806.2,507309.5,1453584.7
2025-01-09,236515.5,10719.5,225796.0,454513.25,71872.25,0.0,717277.4,2413.0,961485.9,526385.5,1482591.4
2025-01-10,235988.0,10695.5,225292.5,439223.0,66381.25,0.0,697907.1,2528.5,940993.6,505604.25,1442027.85
2025-01-11,213392.5,9684.0,203708.5,357266.5,46844.5,0.0,653908.9,2047.0,873738.4,404111.0,1273459.4
2025-01-12,142316.5,6466.5,135850.0,213037.5,30191.0,0.0,403660.2,1515.5,551422.2,243228.5,790720.7
2025-01-13,258125.5,11600.5,246525.0,462350.75,76722.0,0.0,971011.9,2773.0,1236160.4,539072.75,1770983.15
2025-01-14,264810.0,11891.5,252918.5,487221.75,77695.75,0.0,809619.7,2748.0,1080898.2,564917.5,1642095.2
2025-01-15,270473.5,12121.0,258352.5,501676.0,80564.75,0.0,834524.8,2342.5,1111920.8,582240.75,1689581.55
2025-01-16,292262.0,13294.5,278967.5,557374.5,111131.0,0.0,965789.7,3932.5,1264464.2,668505.5,1930489.7
2025-01-17,298481.0,13490.5,284990.5,554890.25,107331.0,0.0,879845.4,2765.0,1184602.4,662221.25,1843312.65
2025-01-18,249449.0,11217.5,238231.5,418783.75,60154.0,0.0,722010.5,2621.0,980060.5,478937.75,1453018.25
2025-01-19,147324.2,6771.7,140552.5,230835.75,33340.25,0.0,446118.7,2345.5,599478.4,264176.0,859964.4
2025-01-20,305639.5,13856.5,291783.0,548810.25,111800.75,0.0,1105447.8,3882.5,1420309.8,660611.0,2075580.8
2025-01-21,288380.0,13070.0,275310.0,560519.0,113900.25,0.0,873442.8,2681.5,1169089.3,674419.25,1838923.55
2025-01-22,282079.0,12782.5,269296.5,553156.5,111202.25,0.0,821412.2,2332.0,1109863.2,664358.75,1770181.95
2025-01-23,274267.0,12228.5,262038.5,547295.0,111354.25,0.0,810148.9,2245.0,1089460.9,658649.25,1745310.15
2025-01-24,283524.0,12878.5,270645.5,547717.75,107174.25,0.0,842989.1,3429.5,1134252.6,654892.0,1784834.6
2025-01-25,222555.0,10040.0,212515.0,382717.0,56924.0,0.0,697994.2,2159.0,927828.2,439641.0,1362349.2
2025-01-26,141853.0,6459.0,135394.0,219516.5,31882.0,0.0,429865.6,1523.5,574833.1,251398.5,824640.6
2025-01-27,286043.0,13060.5,272982.5,543970.0,109639.5,0.0,1142179.1,2484.5,1434516.6,653609.5,2084316.1
2025-01-28,271646.0,12277.0,259369.0,554377.25,113363.5,0.0,855068.1,3278.0,1133072.1,667740.75,1797732.85
2025-01-29,275345.5,12442.5,262903.0,566323.5,112765.0,0.0,819307.2,3065.0,1099577.7,679088.5,1776806.2
2025-01-30,269246.2,12195.2,257051.0,546658.5,111572.75,0.0,821710.2,3502.5,1094908.9,658231.25,1752690.15
2025-01-31,291201.5,13203.0,277998.5,548639.25,105264.75,0.0,887732.3,2755.7,1182259.5,653904.0,1835593.5
2025-02-01,233096.0,10492.0,222604.0,392369.0,58011.75,0.0,732291.1,2892.5,968499.6,450380.75,1418660.35
2025-02-02,143045.5,6549.5,136496.0,229472.5,33530.25,0.0,422466.9,1487.5,567029.9,263002.75,830002.65
2025-02-03,158814.0,7165.5,151648.5,237224.5,35230.75,0.0,465475.4,1850.5,626169.9,272455.25,898595.15
2025-02-04,296331.0,13449.5,282881.5,552339.5,119101.5,0.0,1157558.1,3364.0,1457253.1,671441.0,2128694.1
2025-02-05,274490.5,12480.5,262010.0,552572.25,114745.75,0.0,851144.0,2346.5,1128041.0,667318.0,1795299.0
2025-02-06,267153.5,12040.5,255113.0,550539.25,114261.25,0.0,811793.4,2642.0,1081588.9,664800.5,1746389.4
2025-02-07,282908.5,12709.5,270199.0,542084.25,109311.75,0.0,813471.6,2897.5,1099277.6,651396.0,1750673.6
2025-02-08,232131.5,10468.0,221663.5,388687.75,58800.25,0.0,683269.9,2415.5,917816.9,447488.0,1365304.9
2025-02-09,140374.5,6396.0,133978.5,219863.25,33041.0,0.0,424442.4,1070.0,565886.9,252904.25,818791.15
2025-02-10,288275.0,13003.0,275272.0,539220.0,116194.5,0.0,1106043.8,2242.0,1396560.8,655414.5,2051975.3
2025-02-11,280937.5,12771.5,268166.0,548340.0,115838.25,0.0,827888.5,2701.5,1111527.5,664178.25,1775705.75
2025-02-12,280667.0,12700.5,267966.5,553299.0,116954.5,0.0,809048.3,2829.0,1092544.3,670253.5,1762797.8
2025-02-13,286064.5,12854.0,273210.5,563050.75,115862.0,0.0,801117.8,3127.0,1090309.3,678912.75,1769222.05
2025-02-14,311882.5,14086.0,297796.5,564566.0,113620.0,0.0,880917.5,3551.4,1196381.4,678186.0,1874537.4
2025-02-15,264649.5,11864.0,252785.5,438306.25,62543.25,0.0,795685.0,2888.0,1063252.5,500849.5,1564072.0
2025-02-16,167110.0,7567.0,159543.0,252153.75,36142.75,0.0,488802.4,2086.5,657998.9,288296.5,946295.4
2025-02-17,292166.5,13189.5,278977.0,532755.25,113339.75,0.0,1197288.5,4010.0,1493465.0,646095.0,2139560.0
2025-02-18,287617.0,12962.5,274654.5,549489.5,114945.25,0.0,889219.6,2750.0,1179586.6,664434.75,1844021.35
2025-02-19,275303.5,12495.5,262808.0,548691.5,115315.75,0.0,806411.3,3087.0,1084801.8,664007.25,1748809.05
2025-02-20,261109.5,11782.0,249327.5,536232.25,113187.75,0.0,784466.5,2813.4,1048389.4,649420.0,1697809.4
2025-02-21,278183.0,12658.0,265525.0,530670.0,107487.75,0.0,824267.4,3147.0,1105897.4,638157.75,1743755.15
2025-02-22,225616.5,10090.0,215526.5,385495.75,58819.25,0.0,678699.1,2305.0,906650.6,444315.0,1350935.6
2025-02-23,143180.0,6579.5,136600.5,230645.75,33668.0,0.0,434600.7,1827.5,579608.2,264313.75,843921.95
2025-02-24,276297.5,12492.0,263805.5,523478.5,111292.5,0.0,1098626.5,3758.0,1378682.0,634771.0,2013453.0
2025-02-25,262906.5,11916.5,250990.0,540754.25,114878.75,0.0,848344.2,3687.9,1114998.6,655633.0,1770571.5999999999
2025-02-26,262043.0,11851.0,250192.0,537206.0,115496.25,0.0,791826.5,2469.0,1056338.5,652702.25,1709040.75
2025-02-27,263847.5,11936.0,251911.5,538075.25,113344.5,0.0,785714.6,2520.5,1052082.6,651419.75,1703502.35
2025-02-28,284227.5,12898.0,271329.5,525483.0,106366.75,0.0,848837.2,3316.7,1136381.4,631849.75,1768231.15
2025-03-01,230594.0,10355.5,220238.5,382878.5,61351.0,0.0,735090.7,3207.0,968891.7,444229.5,1413121.2
2025-03-02,153144.5,7044.0,146100.5,235034.75,35867.25,0.0,463450.4,1099.0,617693.9,270902.0,888595.9
2025-03-03,292410.5,13291.0,279119.5,527159.75,117054.25,0.0,1144822.9,3433.5,1440666.9,644214.0,2084880.9
2025-03-04,269389.0,12224.0,257165.0,542777.75,117804.75,0.0,878843.1,2991.5,1151223.6,660582.5,1811806.1
2025-03-05,265714.5,11988.5,253726.0,526917.5,114171.0,0.0,775255.9,2725.0,1043695.4,641088.5,1684783.9
2025-03-06,258251.5,11726.5,246525.0,532342.0,114722.0,0.0,776156.3,2786.5,1037194.3,647064.0,1684258.3
2025-03-07,285319.5,12840.5,272479.0,542179.25,111340.0,0.0,816207.1,2883.0,1104829.6,653519.25,1757928.85
2025-03-08,210487.5,9524.5,200963.0,362648.25,53195.25,0.0,649651.4,1816.0,862134.9,415843.5,1277798.4
2025-03-09,141509.0,6485.5,135023.5,218101.0,34542.0,0.0,437966.3,1458.5,580933.8,252643.0,833576.8
2025-03-10,284254.2,12829.7,271424.5,511993.0,115415.5,0.0,1071837.1,2345.0,1360577.3,627408.5,1985844.8
2025-03-11,264794.0,11989.5,252804.5,536066.0,117899.75,0.0,858169.9,2971.0,1132774.9,653965.75,1779900.65
2025-03-12,265841.7,12077.7,253764.0,530142.75,113696.0,0.0,763923.7,2690.0,1038085.4,643838.75,1676294.15
2025-03-13,258362.5,11723.5,246639.0,517336.75,110770.0,0.0,770305.1,2447.0,1037409.6,628106.75,1659221.35
2025-03-14,264790.5,11986.0,252804.5,504454.75,103668.75,0.0,815717.0,3164.5,1089579.0,608123.5,1691795.5
2025-03-15,245448.0,11064.0,234384.0,411027.0,60515.0,0.0,732606.2,2502.0,987217.2,471542.0,1452098.2
2025-03-16,156481.0,7150.5,149330.5,239129.25,36451.5,0.0,425418.3,2064.5,587348.8,275580.75,859544.55
2025-03-17,150213.0,6791.5,143421.5,231453.25,35677.25,0.0,462849.2,1469.0,617261.2,267130.5,881661.7
2025-03-18,284854.0,12850.0,272004.0,525696.75,118189.5,0.0,1102700.1,3708.5,1396162.6,643886.25,2035148.85
2025-03-19,260792.5,11788.0,249004.5,533372.75,117220.5,0.0,826666.2,2435.0,1092643.7,650593.25,1740486.95
2025-03-20,263277.5,11907.5,251370.0,529587.0,116142.25,0.0,762880.4,1832.5,1030881.4,645729.25,1673719.65
2025-03-21,270247.5,12218.0,258029.5,524756.25,110352.0,0.0,798917.2,2191.5,1075256.2,635108.25,1706464.45
2025-03-22,223219.0,10143.5,213075.5,387106.0,60415.25,0.0,686940.5,2474.5,917594.0,447521.25,1360155.25
2025-03-23,136926.0,6301.0,130625.0,213750.0,33202.5,0.0,412925.9,1543.0,554749.9,246952.5,798347.4
2025-03-24,269247.5,12272.5,256975.0,517066.0,115847.75,0.0,1093433.3,3662.0,1370663.8,632913.75,1999256.55
2025-03-25,261690.5,11859.5,249831.0,533928.5,118203.75,0.0,851677.8,3223.5,1120921.8,652132.25,1768724.05
2025-03-26,250154.5,11343.5,238811.0,502512.0,111596.5,0.0,761271.4,2539.0,1017554.9,614108.5,1628073.4
2025-03-27,263609.0,11935.0,251674.0,523355.0,113786.25,0.0,779790.7,2084.5,1048684.2,637141.25,1682625.45
2025-03-28,287447.0,12925.5,274521.5,537391.25,108656.25,0.0,857817.1,2449.0,1150265.1,646047.5,1793760.6
2025-03-29,253232.5,11362.5,241870.0,424621.5,61978.0,0.0,726450.1,3329.0,988021.6,486599.5,1469611.1
2025-03-30,156240.5,7062.0,149178.5,247432.25,36318.5,0.0,460492.9,2239.0,621592.4,283750.75,902723.15
2025-03-31,276801.0,12558.5,264242.5,513422.75,113572.5,0.0,1155791.2,2502.5,1438684.7,626995.25,2062089.95
2025-04-01,265640.5,12095.0,253545.5,535177.75,119372.25,0.0,918821.4,3472.5,1191588.4,654550.0,1842484.4
2025-04-02,260094.5,11764.5,248330.0,528494.5,115724.25,0.0,801003.7,2738.0,1066826.2,644218.75,1708054.95
2025-04-03,255393.5,11604.5,243789.0,526323.75,113420.5,0.0,782162.9,2755.0,1042561.4,639744.25,1680055.65
2025-04-04,261685.5,11845.0,249840.5,518909.0,105070.0,1073.5,813950.4,2687.0,1080602.9,625052.5,1703375.4
2025-04-05,231656.5,10344.5,221312.0,403821.25,62120.5,304.0,711517.5,3150.0,950814.0,466245.75,1412569.75
2025-04-06,136956.0,6198.0,130758.0,225135.75,34884.0,61.75,428110.1,1632.0,570539.1,260081.5,826779.6
2025-04-07,266635.0,12111.0,254524.0,515726.5,111069.25,1786.0,1072043.8,3393.5,1346842.3,628581.75,1970654.05
2025-04-08,256114.5,11584.5,244530.0,526499.5,112703.25,1904.75,850669.5,2851.0,1112835.0,641107.5,1750742.5
2025-04-09,250920.5,11416.0,239504.5,527392.5,110485.0,1776.5,775600.3,2447.5,1033808.3,639654.0,1668622.3
2025-04-10,260433.0,11780.0,248653.0,514681.5,108167.0,1909.5,736135.45,2329.0,1003130.45,624758.0,1623655.45
2025-04-11,271800.5,12222.5,259578.0,509375.75,101730.75,1691.0,778694.8,2324.0,1057189.3,612797.5,1665616.8
2025-04-12,228150.5,10268.0,217882.5,391860.75,55337.5,266.0,663418.7,2419.0,899188.2,447464.25,1341452.45
2025-04-14,225729.0,10183.5,215545.5,399826.5,58634.0,228.0,791057.2,2460.5,1022751.7,458688.5,1477935.2
2025-04-15,226556.0,10288.5,216267.5,409868.0,59826.25,204.25,686566.6,2239.5,917832.1,469898.5,1385260.6
2025-04-16,225089.0,10170.5,214918.5,406376.75,58833.5,218.5,641539.9,2150.5,871709.4,465428.75,1334208.15
2025-04-17,170587.0,7747.5,162839.5,299050.5,42374.75,118.75,482977.9,1578.5,658493.4,341544.0,996687.4
2025-04-19,174609.0,7931.5,166677.5,271101.5,35948.0,114.0,422540.7,1765.0,601398.7,307163.5,906078.2
2025-04-21,231712.5,10448.0,221264.5,402448.5,59527.0,152.0,841826.3,2515.5,1078354.3,462127.5,1538181.8
2025-04-22,229883.5,10386.0,219497.5,415207.0,59056.75,199.5,669891.7,1612.5,906177.7,474463.25,1375850.95
2025-04-23,223447.5,10172.5,213275.0,425134.5,59261.0,156.75,643028.7,2024.0,874320.2,484552.25,1353052.45
2025-04-24,231997.0,10400.0,221597.0,420987.75,58244.5,266.0,642238.7,2116.5,881432.2,479498.25,1355850.45
2025-04-25,239654.5,10818.5,228836.0,425058.5,58577.0,152.0,684683.1,2571.5,930519.1,483787.5,1410696.6
2025-04-26,221599.0,10053.0,211546.0,352326.5,44669.0,128.25,629227.4,2850.5,857556.9,397123.75,1250800.65
2025-04-27,143476.0,6562.0,136914.0,221354.75,31312.0,147.25,419872.7,1389.0,568007.7,252814.0,817551.7
2025-04-28,284484.5,12860.5,271624.0,509480.25,97132.75,2094.75,1072039.1,3681.0,1365554.6,608707.75,1968912.35
2025-04-29,274645.0,12340.5,262304.5,529392.25,98633.75,2213.5,821806.4,2647.0,1105348.4,630239.5,1729337.9
2025-04-30,283701.0,12884.5,270816.5,543200.5,98481.75,2075.75,784359.5,2637.0,1077017.5,643758.0,1714455.5
2025-05-01,161465.5,7375.5,154090.0,253688.0,33677.5,180.5,424832.1,1844.5,592942.1,287546.0,875688.1
2025-05-02,287904.5,13031.5,274873.0,509076.5,91789.0,1743.25,836778.9,3815.0,1133803.4,602608.75,1731107.15
2025-05-03,236530.5,10620.5,225910.0,385619.25,51067.25,370.5,675793.1,2639.5,920494.1,437057.0,1352020.1
2025-05-04,153093.5,6983.5,146110.0,229244.5,29165.0,90.25,421626.7,1371.5,580131.7,258499.75,834591.45
2025-05-05,259922.5,11858.5,248064.0,479479.25,81296.25,1828.75,968118.4,2896.0,1236666.9,562604.25,1793541.15
2025-05-06,278394.0,12574.5,265819.5,546473.25,97603.0,2071.0,887140.3,2769.0,1173874.3,646147.25,1814450.55
2025-05-07,277862.5,12556.0,265306.5,545889.0,96135.25,1885.75,787161.1,2484.0,1071837.6,643910.0,1711417.6
2025-05-08,283431.5,12890.5,270541.0,541362.25,94306.5,2018.75,778059.8,2968.5,1069779.8,637687.5,1702147.3
2025-05-09,295955.5,13321.0,282634.5,530959.75,88112.5,1814.5,782985.4,2603.5,1086485.4,620886.75,1702431.15
2025-05-10,212686.5,9633.5,203053.0,348868.5,40555.5,337.25,604672.8,2439.0,824602.3,389761.25,1209559.55
2025-05-11,152241.0,6938.5,145302.5,226180.75,28319.5,104.5,425958.3,1739.5,584348.8,254604.75,834543.55
2025-05-12,290409.0,13132.5,277276.5,508568.25,88103.0,1805.0,1041082.8,3037.0,1340668.8,598476.25,1933005.05
2025-05-13,279762.0,12660.0,267102.0,541970.25,90725.0,1786.0,825902.9,2995.5,1113980.4,634481.25,1743141.65
2025-05-14,271119.5,12311.0,258808.5,527368.75,83794.75,1515.25,767065.7,2244.0,1045769.2,612678.75,1653107.95
2025-05-15,252955.0,11389.0,241566.0,442163.25,53974.25,2128.0,695020.0,2098.0,955193.0,498265.5,1448338.5
2025-05-16,280066.0,12593.5,267472.5,506383.25,71539.75,4636.0,830600.7,2712.0,1120258.7,582559.0,1695937.7
2025-05-17,259117.0,11604.0,247513.0,421282.25,45414.75,2669.5,690645.1,3056.0,962210.1,469366.5,1422184.6
2025-05-18,152755.0,6977.5,145777.5,223378.25,26495.5,978.5,427443.4,976.5,585364.9,250852.25,832027.15
2025-05-19,285102.5,12870.5,272232.0,512772.0,79348.75,5719.0,1018793.9,2601.0,1313577.4,597839.75,1904337.15
2025-05-20,273150.5,12318.5,260832.0,523720.75,80127.75,6597.75,797315.9,2387.5,1077666.9,610446.25,1683300.15
2025-05-21,273270.0,12371.5,260898.5,516187.25,77985.5,7077.5,733741.7,2174.5,1013356.2,601250.25,1610436.45
2025-05-22,274246.0,12388.0,261858.0,494460.75,72542.0,6450.5,692222.4,2421.0,972299.4,573453.25,1542342.65
2025-05-23,274886.5,12392.0,262494.5,492931.25,67084.25,5500.5,732939.15,2598.0,1014863.65,565516.0,1575939.65
2025-05-24,257193.0,11589.5,245603.5,437294.5,46246.0,3643.25,721811.2,2723.0,987509.7,487183.75,1468910.95
2025-05-25,148839.5,6786.0,142053.5,217735.25,25141.75,1738.5,399684.7,1632.0,552436.2,244615.5,794771.7
2025-05-26,267641.5,12177.0,255464.5,471755.75,64448.0,5039.75,953653.5,2671.5,1228147.5,541243.5,1765210.0
2025-05-27,256002.5,11586.5,244416.0,488081.5,65084.5,7452.75,756686.4,2378.0,1020796.9,560618.75,1575685.65
2025-05-28,253434.5,11450.5,241984.0,491349.5,64262.75,7799.5,714156.1,2052.5,973763.1,563411.75,1533054.85
2025-05-29,260228.5,11737.0,248491.5,459158.75,60163.5,8497.75,651983.5,2103.0,918645.0,527820.0,1442135.0
2025-05-30,277156.5,12562.5,264594.0,487668.25,63089.5,7946.75,774651.7,2183.5,1059512.7,558704.5,1612696.2
2025-05-31,242220.0,10847.5,231372.5,396549.0,42113.5,5415.0,707627.6,2362.0,958599.6,444077.5,1396287.1
2025-06-01,159408.0,7237.0,152171.0,221031.75,25944.5,3025.75,419460.5,1411.0,583789.5,250002.0,830281.5
2025-06-02,269694.5,12254.0,257440.5,470867.5,62994.5,9300.5,989367.3,3136.5,1268828.8,543162.5,1805360.8
2025-06-03,258102.5,11672.5,246430.0,486727.75,62453.0,9628.25,755460.5,2457.5,1021320.5,558809.0,1574829.5
2025-06-04,245170.5,11052.5,234118.0,479042.25,60861.75,10412.0,693798.7,2125.5,946044.7,550316.0,1491410.7
2025-06-05,242226.0,10929.5,231296.5,469566.0,58372.75,12297.75,660311.4,2061.0,910008.4,540236.5,1444834.9
2025-06-06,259828.7,11726.7,248102.0,467471.25,58206.5,13984.0,699500.6,2743.0,966994.3,539661.75,1501734.0499999998
2025-06-07,237445.5,10680.5,226765.0,399418.0,41230.0,8963.25,663604.2,2452.0,908211.7,449611.25,1353112.95
2025-06-08,150917.0,6868.5,144048.5,221302.5,24524.25,4830.75,399844.2,2006.5,556587.7,250657.5,803425.2
2025-06-09,242178.5,10977.0,231201.5,413843.75,46621.25,9642.5,819143.3,2064.5,1068656.3,470107.5,1533493.8
2025-06-10,252459.5,11368.5,241091.0,472064.5,58809.75,15081.25,741504.1,2246.0,1000639.6,545955.5,1542165.1
2025-06-11,239924.0,10926.5,228997.5,470079.0,56724.5,15000.5,678928.5,2105.5,925229.0,541804.0,1462762.0
2025-06-12,234528.5,10480.5,224048.0,438377.5,52905.5,13912.75,624377.2,2218.0,865723.7,505195.75,1366319.45
2025-06-13,228508.5,10255.5,218253.0,423486.25,49879.75,13608.75,689331.4,2947.5,925888.4,486974.75,1407762.15
2025-06-14,237807.0,10652.5,227154.5,389376.5,38247.0,9837.25,675802.1,2906.5,921685.6,437460.75,1353976.35
2025-06-15,148319.0,6721.5,141597.5,228090.25,23916.25,4930.5,427102.2,1396.5,581097.7,256937.0,833754.7
2025-06-16,243817.5,10991.5,232826.0,448727.75,53404.25,14117.0,921209.45,2297.5,1173004.45,516249.0,1683573.45
2025-06-17,247339.5,11179.0,236160.5,478082.75,56054.75,15451.75,768919.0,2719.0,1023887.5,549589.25,1568566.75
2025-06-18,241723.0,10920.5,230802.5,466839.5,55793.5,17237.75,682440.2,1911.7,931169.9,539870.75,1465945.65
2025-06-19,235222.0,10613.5,224608.5,460085.0,52031.5,16392.25,637290.2,2439.0,879681.2,528508.75,1403459.95
2025-06-20,225763.0,10303.0,215460.0,432069.5,44645.25,14520.75,613025.8,2399.5,845618.3,491235.5,1332423.8
2025-06-21,223161.5,10067.0,213094.5,375981.5,37183.0,10355.0,656628.1,2846.0,887725.6,423519.5,1306155.1
